"","HPTS","H2PM","H3PM","HFTM","HORB","HDRB","HAST","HSTL","HTOV","HBLK","HPF","HL5","HALL","APTS","A2PM","A3PM","AFTM","AORB","ADRB","AAST","ASTL","ATOV","ABLK","APF","AL5","AALL","W","DIFF"
"651",105.318181818182,0.50515590535604,0.355510604880247,0.770930259261481,10.4090909090909,30.9545454545455,20.5,8.81818181818182,14.5227272727273,4.75,21.9772727272727,0,5,100.441860465116,0.485283917969912,0.341652250099248,0.697966068191328,12.046511627907,30.5813953488372,20.7209302325581,9.65116279069767,16.3488372093023,4.30232558139535,22.1162790697674,1,14,"A",-2
"652",99.4772727272727,0.483156774775921,0.360032602222043,0.750700039878378,9.77272727272727,32.8636363636364,24,7.38636363636364,13.5681818181818,5.38636363636364,19.2045454545455,4,11,97.6046511627907,0.451525097161976,0.340935053965888,0.721494385338239,11.1860465116279,30.906976744186,20.093023255814,7.2093023255814,12.2790697674419,4.41860465116279,20.9302325581395,0,-18,"H",14
"653",93.6590909090909,0.448823595453645,0.300101913310607,0.711774414863541,10.3636363636364,32.5681818181818,19.7954545454545,5.45454545454545,10.5681818181818,4.95454545454545,18.2272727272727,4,-7,91.1136363636364,0.459265653379655,0.357748661955805,0.753312922916515,10.4090909090909,28.3181818181818,20.7727272727273,7.11363636363636,13.5227272727273,3.90909090909091,21.5681818181818,2,-29,"H",5
"654",99.2142857142857,0.482440827175608,0.337191503010222,0.764508192006133,10.1190476190476,31.6428571428571,21.8095238095238,7.88095238095238,12.3809523809524,4.35714285714286,19.2142857142857,5,17,88.0930232558139,0.443992773384907,0.286882288703935,0.677699002411562,11.3720930232558,29.4186046511628,19.4651162790698,9.69767441860465,17.3488372093023,5.83720930232558,20.9767441860465,0,-26,"H",18
"655",96.0238095238095,0.482074820164878,0.356330764567257,0.755749797485459,10.1190476190476,29.7619047619048,22.547619047619,9.21428571428571,15.7142857142857,4.28571428571429,22.1428571428571,1,1,96.0930232558139,0.451027822282234,0.336169918076394,0.678218592596658,12.5116279069767,32.2325581395349,20.8837209302326,7.76744186046512,12.6046511627907,4.44186046511628,18.7441860465116,2,-8,"H",15
"656",100.863636363636,0.473503003260208,0.359916081829547,0.77015183251495,10.75,34.1136363636364,22.0454545454545,6.72727272727273,13.1590909090909,4.97727272727273,18.5909090909091,1,19,97.1627906976744,0.485145831407559,0.369402549408309,0.710259159298672,10.3488372093023,32.3255813953488,24.3255813953488,7.3953488372093,13.906976744186,5,20.4418604651163,4,14,"H",7
"657",93.1627906976744,0.479670335014358,0.327975518573128,0.735775171308377,11.2790697674419,30.2325581395349,19.8604651162791,6.69767441860465,14.1162790697674,5.81395348837209,18.3023255813953,2,-10,93.0930232558139,0.478577527041615,0.305046251432155,0.735615158096222,9.44186046511628,31.5116279069767,20.1162790697674,7.16279069767442,13.906976744186,4.06976744186047,19.5813953488372,3,-8,"H",35
"658",100.909090909091,0.497963241182412,0.379813832070124,0.757060538101518,8.40909090909091,31.9545454545455,25.4772727272727,8.72727272727273,13.2272727272727,4.5,17.6818181818182,5,29,95.2380952380952,0.444529690869271,0.317041452617525,0.730406688631212,12,27.7857142857143,21.9761904761905,8.52380952380952,13.9761904761905,4.14285714285714,19.3333333333333,1,-29,"H",12
"659",99.7555555555556,0.466172002775866,0.360403445026736,0.756056532372494,11.6222222222222,32.7555555555556,21.0666666666667,6.2,13.0444444444444,6.37777777777778,17.8666666666667,2,12,90.1860465116279,0.490764059775358,0.331626872612435,0.723466666961049,8.04651162790698,28.1860465116279,19.1860465116279,7.81395348837209,13.1395348837209,3.97674418604651,19.5581395348837,3,-6,"A",-12
"660",99,0.490194650805968,0.34425452343978,0.731899008365997,10.8409090909091,29.8636363636364,21.4545454545455,7.06818181818182,12.9318181818182,3.90909090909091,17.7272727272727,5,5,97.9302325581395,0.475499933777962,0.314447172544233,0.697349647895894,11.906976744186,33.6279069767442,19.6976744186047,7.16279069767442,13.7674418604651,5.76744186046512,21.953488372093,3,2,"H",10
"661",99.4883720930233,0.469180170824409,0.315455053737353,0.715959485521735,12.3023255813953,32.5116279069767,20.7906976744186,6.93023255813953,13.9302325581395,4.37209302325581,22.8139534883721,0,-8,97.1363636363636,0.485992245686967,0.368582794497514,0.711974048535391,10.1590909090909,32.4772727272727,24.3181818181818,7.40909090909091,13.8636363636364,4.95454545454545,20.4090909090909,4,15,"A",-2
"662",107.975609756098,0.517596291636338,0.379113084530496,0.759850020073695,9.85365853658537,33.9268292682927,26.4634146341463,9.17073170731707,14.3658536585366,6.36585365853659,19.2682926829268,5,28,99.5121951219512,0.484491059107349,0.329765136144873,0.736531697558422,10.3170731707317,31.9756097560976,24.5853658536585,7.85365853658537,13.8780487804878,3.97560975609756,20.7560975609756,2,-12,"H",3
"663",97.3181818181818,0.450354072226476,0.341927788753377,0.721005876580551,11.1136363636364,30.9318181818182,20.0454545454545,7.13636363636364,12.1818181818182,4.40909090909091,20.9318181818182,0,-19,100.727272727273,0.487811356835828,0.342304934650865,0.699148657550616,11.9090909090909,30.6818181818182,20.7954545454545,9.59090909090909,16.2954545454545,4.34090909090909,22.0909090909091,2,15,"A",-12
"664",97.7674418604651,0.481904739220795,0.335036553662022,0.738500142790134,11.5116279069767,31.2558139534884,20.3488372093023,6.97674418604651,12.1162790697674,5.74418604651163,18.6744186046512,3,2,105.159090909091,0.510542752220223,0.347350567791948,0.752054589095748,10.3863636363636,30.7045454545455,22.7727272727273,7.86363636363636,11.5681818181818,4.75,19.8409090909091,3,15,"H",3
"665",93.5652173913043,0.472574340430675,0.358061369581316,0.718177973125937,8.76086956521739,31.0434782608696,20.0652173913043,7.34782608695652,13.804347826087,3.54347826086957,20.8695652173913,2,-15,92.7333333333333,0.451282207970497,0.316805404446615,0.738491405669576,10.7333333333333,33.4,20.1777777777778,5.97777777777778,13.6444444444444,4.51111111111111,20.7111111111111,1,-14,"A",-7
"666",105.444444444444,0.505587777768893,0.355017776623649,0.769539216463078,10.4666666666667,30.9555555555556,20.5111111111111,8.71111111111111,14.4666666666667,4.77777777777778,22,0,4,104.372093023256,0.508433767253021,0.371978306738538,0.732086461379894,8.72093023255814,31.5116279069767,24.4883720930233,7.55813953488372,11.3953488372093,4.81395348837209,19.8604651162791,5,14,"A",-20
"667",99.4666666666667,0.483160698299419,0.358513359209702,0.750478722119763,9.82222222222222,33.0222222222222,23.8888888888889,7.33333333333333,13.4888888888889,5.35555555555556,19.1333333333333,3,12,96.1395348837209,0.48176494062616,0.36309188221754,0.756778871962541,10.093023255814,29.906976744186,22.7906976744186,9.13953488372093,15.8139534883721,4.32558139534884,22.1162790697674,0,0,"H",6
"668",103.06976744186,0.490860124283311,0.343191736911781,0.760069315781954,11.3023255813953,29.6744186046512,20.5813953488372,7.27906976744186,12.093023255814,4.3953488372093,20.9767441860465,3,12,95.8636363636364,0.450091645993405,0.333984238120112,0.679168170037643,12.5909090909091,32.1818181818182,20.7272727272727,7.84090909090909,12.75,4.38636363636364,18.6363636363636,1,-9,"H",4
"669",104.727272727273,0.508597204360907,0.373405677237563,0.730599647863684,8.84090909090909,31.6136363636364,24.5681818181818,7.54545454545455,11.3863636363636,4.81818181818182,19.8636363636364,5,15,99.8409090909091,0.467671025527894,0.317690009412601,0.716733133578059,12.3409090909091,32.4772727272727,20.9090909090909,6.93181818181818,13.8181818181818,4.34090909090909,22.8409090909091,0,-9,"H",4
"670",99.2558139534884,0.482312507402294,0.339316617558157,0.766263815447851,10.093023255814,31.7906976744186,21.8604651162791,7.93023255813953,12.5116279069767,4.41860465116279,19.2325581395349,5,18,93.6808510638298,0.473681060079691,0.357952429302365,0.718623770182462,8.63829787234043,31.0212765957447,20.1063829787234,7.34042553191489,13.7659574468085,3.57446808510638,20.8723404255319,1,-16,"H",9
"671",98.0227272727273,0.482682564062551,0.338117273699115,0.740806957726722,11.5,31.2045454545455,20.5,7.02272727272727,12.0454545454545,5.68181818181818,18.8181818181818,3,3,87.9772727272727,0.442673958359811,0.288884963960664,0.67469344657163,11.4545454545455,29.5,19.4318181818182,9.63636363636364,17.4772727272727,5.75,20.9318181818182,0,-27,"H",25
"672",97.9318181818182,0.474281185283008,0.314876403471258,0.699177559938664,11.8636363636364,33.5909090909091,19.8409090909091,7.13636363636364,13.6363636363636,5.77272727272727,21.9772727272727,3,3,95.3488372093023,0.447299613491762,0.318389325812466,0.732025137732812,11.9767441860465,27.7441860465116,22.0232558139535,8.41860465116279,13.953488372093,4.09302325581395,19.3023255813953,0,-30,"H",8
"673",93.5,0.481950554673122,0.330709617288943,0.736910151181238,11.1590909090909,30.3863636363636,19.9318181818182,6.75,14.1363636363636,5.79545454545455,18.1818181818182,2,-11,99.7857142857143,0.483971904537274,0.330416986644825,0.735750078657119,10.3809523809524,32.0476190476191,24.547619047619,7.78571428571429,13.8809523809524,3.95238095238095,20.7619047619048,3,-11,"A",-9
"674",105.177777777778,0.510893264159189,0.347964999618794,0.752231153782509,10.4444444444444,30.5777777777778,22.7111111111111,7.8,11.5111111111111,4.77777777777778,19.8222222222222,3,14,99.3409090909091,0.482714495870423,0.340443260088401,0.769827749712148,10.0227272727273,31.7954545454545,21.9318181818182,8,12.5681818181818,4.45454545454545,19.1818181818182,5,19,"A",-19
"675",96.1777777777778,0.45159754592371,0.334405503416789,0.679534481234874,12.6222222222222,32.1333333333333,20.8,7.77777777777778,12.7777777777778,4.33333333333333,18.6888888888889,0,-10,99.2,0.488963272092406,0.346480966128773,0.730960256455948,10.8444444444444,30.0222222222222,21.3555555555556,7.02222222222222,12.8888888888889,4,17.6444444444444,5,6,"A",-8
"676",108.119047619048,0.517538082672414,0.37836815601683,0.762710733881464,9.83333333333333,34.0238095238095,26.5238095238095,9.16666666666667,14.3333333333333,6.28571428571429,19.2857142857143,4,27,99.4130434782609,0.464319402301442,0.358909167236299,0.75678299219506,11.6739130434783,32.6739130434783,20.9347826086957,6.17391304347826,12.9565217391304,6.45652173913043,17.8260869565217,3,13,"A",-2
"677",93.0217391304348,0.45354901987452,0.318613982610819,0.736929998299948,10.695652173913,33.5,20.3260869565217,6.02173913043478,13.6521739130435,4.52173913043478,20.7608695652174,1,-15,103.318181818182,0.492789611816817,0.342967682284998,0.760820091520452,11.1818181818182,29.7045454545455,20.6363636363636,7.31818181818182,12,4.40909090909091,20.9772727272727,4,13,"A",-13
"678",97.0888888888889,0.451457315065888,0.336038795157148,0.72098352376765,11.1555555555556,31.1333333333333,20.0444444444444,7.06666666666667,12.3777777777778,4.35555555555556,20.8666666666667,0,-20,97.5777777777778,0.488057915081058,0.366741272080109,0.712577523785329,10.1555555555556,32.6444444444444,24.4222222222222,7.35555555555556,13.9333333333333,4.88888888888889,20.5555555555556,4,16,"A",-6
"679",90.3181818181818,0.491454121156904,0.325838149983132,0.725798946269247,8.15909090909091,28.4772727272727,19.1818181818182,7.77272727272727,13.0681818181818,4.18181818181818,19.4545454545455,2,-7,96.1136363636364,0.481654898269272,0.365534981151098,0.755313617879476,10.1590909090909,29.8863636363636,22.9318181818182,9.20454545454546,15.8409090909091,4.34090909090909,22.2045454545455,1,1,"A",-7
"680",101.155555555556,0.501854656335624,0.379310032627296,0.755051785402965,8.4,31.7111111111111,25.5777777777778,8.71111111111111,13.1555555555556,4.51111111111111,17.7333333333333,5,30,92.6363636363636,0.476791674154306,0.305689139657182,0.733101177230399,9.40909090909091,31.2727272727273,20.0454545454545,7.22727272727273,13.9772727272727,4.18181818181818,19.5227272727273,2,-9,"H",11
"681",99.2826086956522,0.489387430878901,0.344703246916255,0.735530174154476,10.8913043478261,30.1086956521739,21.304347826087,7.06521739130435,12.804347826087,4,17.695652173913,5,7,100.911111111111,0.471710873029029,0.361236943093549,0.775259569570173,10.6888888888889,34.1555555555556,22.0444444444444,6.75555555555556,13.1333333333333,4.88888888888889,18.4888888888889,0,18,"H",5
"682",100.688888888889,0.488340613505626,0.341263814890946,0.700543237647375,11.8888888888889,30.7777777777778,20.8222222222222,9.66666666666667,16.2444444444444,4.33333333333333,22.1111111111111,3,16,104.847826086957,0.512746755072117,0.346253385914706,0.751095693917672,10.3913043478261,30.5,22.6521739130435,7.80434782608696,11.6086956521739,4.73913043478261,19.8260869565217,2,13,"H",5
"683",95.0909090909091,0.445656440457858,0.314649708267777,0.732433657329793,12.0454545454545,27.9090909090909,21.8181818181818,8.43181818181818,13.9318181818182,4.11363636363636,19.25,1,-29,99.7674418604651,0.484133234452897,0.332524792340967,0.739873180973486,10.2558139534884,32.046511627907,24.3953488372093,7.7906976744186,13.8837209302326,3.93023255813953,20.6279069767442,3,-12,"H",12
"684",98.0444444444445,0.482115015019891,0.340325778728024,0.740718849894198,11.6222222222222,31.2888888888889,20.6666666666667,7.08888888888889,12.0222222222222,5.8,18.7777777777778,3,2,99.8,0.468747870121898,0.319095839891263,0.715620545424473,12.2444444444444,32.4222222222222,21.0222222222222,6.93333333333333,13.7333333333333,4.33333333333333,22.6666666666667,1,-8,"A",-8
"685",90.6666666666667,0.456698638860108,0.35868758057901,0.747683746851704,10.4888888888889,28.5777777777778,20.7555555555556,7.04444444444444,13.5333333333333,3.95555555555556,21.7111111111111,3,-28,97.8,0.474516014162241,0.31232359450523,0.69845509564373,11.9111111111111,33.6888888888889,19.7777777777778,7.17777777777778,13.6666666666667,5.88888888888889,22,1,2,"H",8
"686",87.6666666666667,0.441590968039358,0.285428261057834,0.676631475801255,11.4888888888889,29.4,19.3333333333333,9.57777777777778,17.3555555555556,5.82222222222222,20.8888888888889,1,-26,96.1521739130435,0.451728623591544,0.334382195371497,0.680830045442434,12.695652173913,32.195652173913,20.804347826087,7.69565217391304,12.8913043478261,4.41304347826087,18.6521739130435,0,-11,"H",20
"687",105.326086956522,0.504826918149876,0.354796250745024,0.770523468601159,10.3478260869565,30.8478260869565,20.5652173913043,8.6304347826087,14.3913043478261,4.84782608695652,22.0652173913043,1,5,97.5869565217391,0.489369419030908,0.364203418339237,0.711579461674054,10.1304347826087,32.8478260869565,24.304347826087,7.3695652173913,13.9782608695652,4.82608695652174,20.5,3,15,"H",8
"688",99.5,0.483348580481791,0.35566030199368,0.753004547001218,9.91304347826087,32.8913043478261,23.8478260869565,7.3695652173913,13.5217391304348,5.3695652173913,19.0869565217391,2,13,93.2666666666667,0.446257145184305,0.299782188252911,0.710371620058766,10.3555555555556,32.5333333333333,19.5555555555556,5.48888888888889,10.5333333333333,5.13333333333333,18.2444444444444,2,-8,"H",9
"689",103.333333333333,0.493659062523488,0.343038485926528,0.761560037199083,11.1111111111111,29.8,20.6444444444444,7.35555555555556,11.9555555555556,4.44444444444444,21.1111111111111,4,14,99.2790697674419,0.478971186792629,0.325877681766969,0.754621677505884,10.8372093023256,33,19.3255813953488,6.32558139534884,15.5348837209302,3.7906976744186,21.2325581395349,0,-12,"H",17
"690",93.4222222222222,0.481202228170807,0.331693848015855,0.733399867119901,11.1333333333333,30.3555555555556,19.8888888888889,6.8,14.1333333333333,5.88888888888889,18.2888888888889,3,-12,104.666666666667,0.508588304737586,0.373294907801875,0.733556019325299,8.86666666666667,31.6888888888889,24.5777777777778,7.6,11.4222222222222,4.88888888888889,19.8,5,16,"A",-5
"691",92.9787234042553,0.452875104558041,0.320109193382693,0.736051746717248,10.7021276595745,33.468085106383,20.3617021276596,5.97872340425532,13.6595744680851,4.48936170212766,20.7872340425532,3,-14,90.8695652173913,0.456171112633419,0.361120203507599,0.746775020897127,10.5,28.8260869565217,20.9347826086957,7.06521739130435,13.4565217391304,4,21.6086956521739,2,-29,"H",21
"692",96.9782608695652,0.452025893875292,0.334168386566775,0.722973012381397,11.0869565217391,31.1086956521739,19.9782608695652,7.10869565217391,12.3478260869565,4.34782608695652,20.8260869565217,1,-19,99.7021276595745,0.464924385724569,0.357142207698623,0.76010768338795,11.8297872340426,32.8723404255319,20.8936170212766,6.17021276595745,13.1276595744681,6.4468085106383,17.8297872340426,3,12,"H",5
"693",99.5555555555556,0.48424804347177,0.343459864890669,0.769387133051878,10,31.7777777777778,21.9555555555556,7.95555555555556,12.5777777777778,4.35555555555556,19.1333333333333,5,20,99.6521739130435,0.467828798776537,0.324946697591836,0.715591527356239,12.1521739130435,32.3913043478261,21.2173913043478,6.8695652173913,13.6086956521739,4.39130434782609,22.6521739130435,1,-9,"H",30
"694",93.6875,0.474229371328031,0.357439531469677,0.716985774970327,8.72916666666667,31.0208333333333,19.9791666666667,7.35416666666667,13.8333333333333,3.5625,20.8958333333333,0,-17,96.4,0.483072668206723,0.369911981569963,0.754825167111784,10.0222222222222,29.8888888888889,22.9777777777778,9.15555555555556,15.7555555555556,4.31111111111111,22.2,2,2,"A",-15
"695",101.413043478261,0.50247982130437,0.378969300692711,0.75954062618852,8.47826086956522,31.7391304347826,25.6521739130435,8.60869565217391,13.1086956521739,4.5,17.7391304347826,5,31,100.760869565217,0.472547681911716,0.360396588790674,0.776308913965706,10.695652173913,34.0217391304348,21.9565217391304,6.71739130434783,13.0217391304348,4.89130434782609,18.5217391304348,0,17,"H",6
"696",99.7272727272727,0.484828067359717,0.331884406744285,0.740734649082674,10.2272727272727,32,24.3409090909091,7.81818181818182,13.8636363636364,3.93181818181818,20.6590909090909,2,-13,100.652173913043,0.486748303203822,0.342540688480274,0.704154616539098,11.8695652173913,30.7173913043478,20.8260869565217,9.76086956521739,16.2391304347826,4.39130434782609,22.0434782608696,4,17,"A",-6
"697",92.8444444444444,0.476778314199554,0.307229380998134,0.735328558477131,9.4,31.1555555555556,20.1777777777778,7.2,13.8444444444444,4.2,19.5333333333333,1,-10,103.673913043478,0.494231691599064,0.346450692754212,0.7633110203721,11.1086956521739,29.7608695652174,20.8260869565217,7.45652173913043,12.0434782608696,4.43478260869565,21.1739130434783,5,15,"A",-5
"698",99.2765957446808,0.487396918165165,0.345994782203258,0.738793125531804,10.9574468085106,30.1489361702128,21.1914893617021,6.97872340425532,12.7021276595745,3.93617021276596,17.6382978723404,5,8,99.3409090909091,0.479449114365524,0.327829659587773,0.757063661324323,10.7272727272727,32.8181818181818,19.2727272727273,6.31818181818182,15.5681818181818,3.79545454545455,21.1590909090909,0,-13,"H",11
"699",90.5777777777778,0.493058170989781,0.326375079983507,0.725909397035913,8.08888888888889,28.4666666666667,19.2,7.71111111111111,13.0444444444444,4.11111111111111,19.5333333333333,2,-8,104.617021276596,0.511169089883945,0.347396930895244,0.753731955749211,10.3829787234043,30.6170212765957,22.5106382978723,7.85106382978723,11.8510638297872,4.78723404255319,19.7446808510638,2,14,"A",-21
"700",97.7608695652174,0.481043728191101,0.337275218320893,0.740920614026933,11.7391304347826,31.2826086956522,20.5434782608696,6.97826086956522,11.9565217391304,5.80434782608696,18.695652173913,5,3,104.434782608696,0.508401602460682,0.37270488472257,0.732391758035619,8.89130434782609,31.5869565217391,24.3260869565217,7.58695652173913,11.3478260869565,4.91304347826087,19.804347826087,4,15,"H",5
"701",87.695652173913,0.443432811983582,0.286469675672519,0.676414849515721,11.5217391304348,29.5217391304348,19.5,9.60869565217391,17.3913043478261,5.91304347826087,20.8478260869565,1,-25,95.4222222222222,0.447410523201782,0.315990825861827,0.73560179827802,11.9111111111111,28.1555555555556,21.7333333333333,8.37777777777778,13.8666666666667,4.11111111111111,19.0666666666667,0,-30,"H",9
"702",105.340425531915,0.504543907630279,0.355317827214866,0.771859848701844,10.2765957446809,30.9148936170213,20.6170212765957,8.65957446808511,14.2765957446809,4.78723404255319,21.936170212766,1,6,100.083333333333,0.464995844988219,0.354701745038235,0.761199189984034,11.9375,32.8541666666667,21,6.22916666666667,13.0833333333333,6.4375,17.8958333333333,3,11,"H",6
"703",93.3260869565217,0.482182957764348,0.32901209769667,0.732673783052077,11.2391304347826,30.3695652173913,19.8260869565217,6.69565217391304,14.0217391304348,5.89130434782609,18.2826086956522,5,-11,108.186046511628,0.516839522610265,0.375911391289165,0.756601181930732,9.95348837209302,34,26.6279069767442,9.16279069767442,14.3023255813953,6.18604651162791,19.1860465116279,4,26,"H",10
"704",101.489361702128,0.50190386417163,0.381081887264466,0.756919839170969,8.4468085106383,31.8085106382979,25.6595744680851,8.68085106382979,13.1063829787234,4.48936170212766,17.7234042553191,5,32,88.0212765957447,0.446096527706919,0.287775131231753,0.679895384632408,11.4255319148936,29.468085106383,19.6595744680851,9.68085106382979,17.3191489361702,5.97872340425532,20.7446808510638,0,-26,"H",6
"705",99,0.467292504139157,0.319669599279735,0.719515111880574,12.1063829787234,32.4893617021277,21.1702127659574,6.85106382978723,13.6595744680851,4.40425531914894,22.5744680851064,1,-10,93.1086956521739,0.445920451392673,0.300511560972051,0.713562299125811,10.304347826087,32.5869565217391,19.6304347826087,5.52173913043478,10.5652173913043,5.10869565217391,18.2173913043478,2,-7,"A",-18
"706",95.5744680851064,0.4502411673836,0.329395340150826,0.685770756778996,12.7234042553191,32.0212765957447,20.6808510638298,7.78723404255319,12.9787234042553,4.42553191489362,18.5957446808511,1,-10,100.489361702128,0.487030254199485,0.340926347590622,0.705130050229756,11.8723404255319,30.8723404255319,20.8510638297872,9.68085106382979,16.2340425531915,4.38297872340426,21.9574468085106,4,16,"H",13
"707",108,0.516264202181141,0.374101957312055,0.755769336886852,9.97727272727273,33.9090909090909,26.5,9.13636363636364,14.2727272727273,6.09090909090909,19.1818181818182,4,27,105.208333333333,0.504142870338962,0.353597190663041,0.774161788128398,10.2916666666667,31.0833333333333,20.5208333333333,8.625,14.25,4.79166666666667,21.9166666666667,0,5,"H",19
"708",93.1875,0.455735288513628,0.320384696298331,0.735763631623601,10.6458333333333,33.625,20.4583333333333,5.9375,13.6041666666667,4.47916666666667,20.6875,3,-15,99.1333333333333,0.477885598692754,0.324248259745082,0.758990024406005,10.8,32.8888888888889,19.1777777777778,6.4,15.5777777777778,3.77777777777778,21.1111111111111,1,-12,"A",-5
"709",99.5434782608696,0.484590477309341,0.34006943304522,0.767154079434808,10.0652173913043,32.0434782608696,21.8478260869565,7.95652173913043,12.5,4.34782608695652,18.9565217391304,5,21,97.6739130434783,0.474207349948224,0.310474662608871,0.702045992774005,11.8695652173913,33.7608695652174,19.5652173913043,7.17391304347826,13.6521739130435,5.91304347826087,22,0,1,"H",11
"710",96.804347826087,0.484141915952579,0.37230519936192,0.754116407440272,9.95652173913044,29.9130434782609,23.1086956521739,9.30434782608696,15.7391304347826,4.39130434782609,22.2391304347826,3,3,100.723404255319,0.472945136981157,0.360529994702929,0.779134062798157,10.6595744680851,34.0851063829787,22.0212765957447,6.72340425531915,13.1063829787234,4.85106382978723,18.5531914893617,0,16,"H",7
"711",95.3913043478261,0.447852510425306,0.316885435237501,0.737871324402411,11.8913043478261,28.1304347826087,21.7826086956522,8.3695652173913,14.0217391304348,4.10869565217391,19.0434782608696,0,-31,99.3125,0.488722407540126,0.346179030692303,0.7366591778408,10.875,30.2916666666667,21.2083333333333,7.0625,12.7916666666667,3.95833333333333,17.7708333333333,5,9,"A",-16
"712",93.8163265306122,0.474755302525418,0.355813781394332,0.716639126501545,8.83673469387755,31.1020408163265,19.8571428571429,7.36734693877551,14.0204081632653,3.57142857142857,20.8367346938776,0,-18,104.375,0.508774450825829,0.349498575294697,0.750529206671103,10.4375,30.7291666666667,22.5416666666667,7.89583333333333,11.8125,4.77083333333333,19.6041666666667,2,15,"A",-15
"713",99.4042553191489,0.482914843938837,0.355429818679068,0.754713670114667,9.91489361702128,33.0212765957447,23.8297872340426,7.36170212765957,13.531914893617,5.42553191489362,18.9787234042553,0,12,104.404255319149,0.50922018538705,0.37009414249443,0.731827728139992,8.8936170212766,31.531914893617,24.2340425531915,7.53191489361702,11.2127659574468,4.8936170212766,19.8297872340426,4,16,"A",-20
"714",97.5957446808511,0.487771893398032,0.365910674213816,0.711240583211053,10.2340425531915,32.8936170212766,24.063829787234,7.25531914893617,13.9574468085106,4.78723404255319,20.4042553191489,2,14,104.170212765957,0.496611030204629,0.344807715657969,0.76551007667624,11.063829787234,29.8936170212766,20.8510638297872,7.40425531914894,11.9787234042553,4.40425531914894,21.1702127659574,5,16,"A",-4
"715",99.4444444444444,0.482471618724787,0.330990679187005,0.739732816301127,10.3111111111111,32.0444444444444,24.1111111111111,7.82222222222222,13.8,3.95555555555556,20.7111111111111,1,-14,90.1739130434783,0.489708711856252,0.326026596235739,0.720998323187306,8.28260869565217,28.6086956521739,19.1739130434783,7.67391304347826,13.1086956521739,4.08695652173913,19.4782608695652,4,-7,"A",-8
"716",90.6808510638298,0.455957979304066,0.360085731092544,0.745616141565437,10.4042553191489,28.7872340425532,20.9574468085106,6.97872340425532,13.3829787234043,4.04255319148936,21.531914893617,2,-28,97.531914893617,0.452717600015695,0.334150619476702,0.724611884458389,11.2340425531915,31.2127659574468,20.1063829787234,7.06382978723404,12.3617021276596,4.42553191489362,20.9574468085106,0,-20,"H",12
"717",93.4782608695652,0.478343578843148,0.305127140450119,0.736065563058732,9.5,31.2608695652174,20.1521739130435,7.19565217391304,13.695652173913,4.19565217391304,19.5434782608696,1,-9,104.416666666667,0.508273267273612,0.369959605434887,0.736257243063002,9.04166666666667,31.7083333333333,24.1458333333333,7.625,11.2916666666667,4.9375,19.8958333333333,3,15,"H",2
"718",99.4489795918367,0.490622321300902,0.345491703535317,0.734514683341364,11.0204081632653,30.3673469387755,21.1020408163265,7.08163265306122,12.7959183673469,4,17.7959183673469,5,10,87.9583333333333,0.444502125408677,0.290113149331092,0.678230897452566,11.3958333333333,29.5625,19.6875,9.625,17.25,5.9375,20.8541666666667,0,-27,"H",13
"719",104.448979591837,0.510328148979941,0.353055941590918,0.747271653288204,10.2857142857143,30.7755102040816,22.6122448979592,7.91836734693878,11.8163265306122,4.75510204081633,19.6122448979592,3,16,95.2765957446808,0.446957714489645,0.319963159201352,0.738382674136504,11.8936170212766,28.0212765957447,21.7234042553191,8.31914893617021,13.9787234042553,4.04255319148936,18.936170212766,0,-32,"H",6
"720",97.9787234042553,0.478831078236564,0.341162979633214,0.743977949571368,11.7872340425532,31.4042553191489,20.6595744680851,6.93617021276596,11.8723404255319,5.74468085106383,18.6170212765957,5,4,101.270833333333,0.501447533668054,0.380583157470266,0.756196972151203,8.4375,31.8958333333333,25.5416666666667,8.625,13.0833333333333,4.5,17.6875,4,31,"H",15
"721",97.1702127659574,0.471821426875224,0.310251797446981,0.703657307348554,11.8723404255319,33.7872340425532,19.468085106383,7.12765957446809,13.7234042553191,5.87234042553191,21.936170212766,1,2,93.8,0.474519455734169,0.355364172433112,0.718139677304848,8.88,31.1,19.88,7.4,14.04,3.56,20.9,0,-19,"H",7
"722",104.836734693878,0.50138956215308,0.353445285673058,0.772768330267435,10.3877551020408,31.2040816326531,20.5510204081633,8.6530612244898,14.3673469387755,4.79591836734694,21.8163265306122,0,4,99.2340425531915,0.482524722472972,0.338636621123561,0.768353554590763,10.2765957446809,32.0851063829787,21.8510638297872,8.02127659574468,12.468085106383,4.36170212765957,18.936170212766,5,22,"A",-1
"723",104.5,0.497353676752785,0.346438324145864,0.764145283412152,10.9583333333333,29.8541666666667,20.9583333333333,7.39583333333333,12,4.47916666666667,21.3333333333333,4,15,96.7659574468085,0.483956127018813,0.372489181948951,0.757828216400509,9.93617021276596,30.1489361702128,23.0851063829787,9.36170212765957,15.7659574468085,4.46808510638298,22.1702127659574,4,4,"A",-7
"724",97.9791666666667,0.487837251679512,0.366968090723251,0.712683233662449,10.2708333333333,32.7916666666667,24.1041666666667,7.27083333333333,14.125,4.8125,20.4791666666667,2,13,93.3404255319149,0.447849492125885,0.294117697972645,0.711997143825262,10.2978723404255,32.8936170212766,19.8936170212766,5.61702127659574,10.5531914893617,5.23404255319149,18.2127659574468,2,-6,"A",-4
